shuffle	jackknife	query	spec	pid	prediCAT	forced_prediCAT	snn	asm	asm_matches
jk6	k2_as_query	Q70AZ9b_A1_hpg|hpg2cl	hpg|hpg2cl	87.01	no_confident_result	hpg	2.86740753527213	hpg|hpg2cl	9
jk6	k2_as_query	Q70AZ9b_A1_hpg|hpg2cl	hpg|hpg2cl	87.01	no_confident_result	hpg	2.86740753527213	hpg|hpg2cl	9
jk6	k2_as_query	Q70JZ9_A3_pro	pro	98.48	pro	pro	0.655515885991499	pro	9
jk6	k2_as_query	Q70JZ9_A3_pro	pro	98.48	pro	pro	0.655515885991499	pro	9
jk6	k2_as_query	Q70LM4_A2-14-_leu	leu	69.51	no_confident_result	leu	0.0401133470928631	leu	9
jk6	k2_as_query	Q70LM4_A2-14-_leu	leu	69.51	no_confident_result	leu	0.0401133470928631	leu	9
jk6	k2_as_query	Q70LM6_A4-6-_val	val	67.56	no_confident_result	val	0.0940894211018271	ile|val	9
jk6	k2_as_query	Q70LM6_A4-6-_val	val	67.56	no_confident_result	val	0.0940894211018271	ile|val	9
jk6	k2_as_query	Q70LM7_A2_gly	gly	61.69	no_confident_result	ala	0	gly	9
jk6	k2_as_query	Q70LM7_A2_gly	gly	61.69	no_confident_result	ala	0	gly	9
jk6	k2_as_query	Q7WRQ4_A2-9-_me-asp	me-asp	80.38	no_confident_result	me-asp	0.621188105889031	me-asp	9
jk6	k2_as_query	Q7WRQ4_A2-9-_me-asp	me-asp	80.38	no_confident_result	me-asp	0.621188105889031	me-asp	9
jk6	k2_as_query	Q83VS0/81321400_A9-19-_ala	ala	94.28	no_confident_result	ala	3.80275122784208	ala	9
jk6	k2_as_query	Q83VS0/81321400_A9-19-_ala	ala	94.28	no_confident_result	ala	3.80275122784208	ala	9
jk6	k2_as_query	Q83VS1_A1-6-_ala	ala	100	no_confident_result	ala	3.84335002984584	ala	9
jk6	k2_as_query	Q83VS1_A1-6-_ala	ala	100	no_confident_result	ala	3.84335002984584	ala	9
jk6	k2_as_query	Q83VS1_A2_val	val	100	no_confident_result	val	2.85447179658963	d-val|leu|val	9
jk6	k2_as_query	Q83VS1_A2_val	val	100	no_confident_result	val	2.85447179658963	d-val|leu|val	9
jk6	k2_as_query	Q847C7_A1-6-_thr	thr	66.87	no_confident_result	thr	0	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk6	k2_as_query	Q847C7_A1-6-_thr	thr	66.87	no_confident_result	thr	0	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk6	k2_as_query	Q8KLL4v2_A1_dpg	dpg	100	dpg	dpg	2.59552815715114	dpg	9
jk6	k2_as_query	Q8KLL4v2_A1_dpg	dpg	100	dpg	dpg	2.59552815715114	dpg	9
jk6	k2_as_query	Q8KLL5_A1-4-_hpg|hpg2cl	hpg|hpg2cl	100	no_confident_result	hpg|hpg2cl	3.74875747753997	hpg|hpg2cl	9
jk6	k2_as_query	Q8KLL5_A1-4-_hpg|hpg2cl	hpg|hpg2cl	100	no_confident_result	hpg|hpg2cl	3.74875747753997	hpg|hpg2cl	9
jk6	k2_as_query	Q8NJX1_A13_pro	pro	58.37	no_confident_result	leu	0	pro	9
jk6	k2_as_query	Q8NJX1_A13_pro	pro	58.37	no_confident_result	leu	0	pro	9
jk6	k2_as_query	Q8NJX1_A2_gly	gly	59.7	no_confident_result	abu|iva	0	gly	9
jk6	k2_as_query	Q8NJX1_A2_gly	gly	59.7	no_confident_result	abu|iva	0	gly	9
jk6	k2_as_query	Q939Y9_A1-7-_dpg	dpg	100	dpg	dpg	2.86712874046881	dpg	9
jk6	k2_as_query	Q939Y9_A1-7-_dpg	dpg	100	dpg	dpg	2.86712874046881	dpg	9
jk6	k2_as_query	Q93I54_A1_asn	asn	70.7	asn	asn	0.22023272275901	asn	9
jk6	k2_as_query	Q93I54_A1_asn	asn	70.7	asn	asn	0.22023272275901	asn	9
jk6	k2_as_query	Q93N87_A1-4-_hpg|hpg2cl	hpg|hpg2cl	100	hpg|hpg2cl	hpg|hpg2cl	2.10405761958711	hpg|hpg2cl	9
jk6	k2_as_query	Q93N87_A1-4-_hpg|hpg2cl	hpg|hpg2cl	100	hpg|hpg2cl	hpg|hpg2cl	2.10405761958711	hpg|hpg2cl	9
jk6	k2_as_query	Q9C1G0v1_A1_aad	aad	100	aad	aad	1.20098628662409	aad	9
jk6	k2_as_query	Q9C1G0v1_A1_aad	aad	100	aad	aad	1.20098628662409	aad	9
jk6	k2_as_query	Q9FDB3_A2-2-_pro	pro	73.4	no_confident_result	d-pro	0.271524017428244	pro	9
jk6	k2_as_query	Q9FDB3_A2-2-_pro	pro	73.4	no_confident_result	d-pro	0.271524017428244	pro	9
jk6	k2_as_query	Q9FDT8_ALod_phe-ac	phe-ac	80	no_confident_result	phe-ac	0	phe-ac	9
jk6	k2_as_query	Q9FDT8_ALod_phe-ac	phe-ac	80	no_confident_result	phe-ac	0	phe-ac	9
jk6	k2_as_query	Q9I157_A3-4-_dab	dab	59.92	no_confident_result	dab	0	dab	9
jk6	k2_as_query	Q9I157_A3-4-_dab	dab	59.92	no_confident_result	dab	0	dab	9
jk6	k2_as_query	Q9K5M1_A4-6-_tyr	tyr	73.9	phe	phe	0.043389444594715	tyr	9
jk6	k2_as_query	Q9K5M1_A4-6-_tyr	tyr	73.9	phe	phe	0.043389444594715	tyr	9
jk6	k2_as_query	Q9L8H4_A3-6-_val	val	89.18	no_confident_result	val	0.458911913894229	cys|val	9
jk6	k2_as_query	Q9L8H4_A3-6-_val	val	89.18	no_confident_result	val	0.458911913894229	cys|val	9
jk6	k2_as_query	Q9RAH4_A3_pro|me-pro	pro|me-pro	73.56	no_confident_result	pro|me-pro	1.26194958657945	me-pro|pro	9
jk6	k2_as_query	Q9RAH4_A3_pro|me-pro	pro|me-pro	73.56	no_confident_result	pro|me-pro	1.26194958657945	me-pro|pro	9
jk6	k2_as_query	Q9RFK9_A1_cys	cys	73.67	no_confident_result	cys	0.386078876355312	no_call	0
jk6	k2_as_query	Q9RFK9_A1_cys	cys	73.67	no_confident_result	cys	0.386078876355312	no_call	0
jk6	k2_as_query	Q9RLP6v2_A3_ala	ala	100	no_confident_result	ala	1.28848819015486	ala	9
jk6	k2_as_query	Q9RLP6v2_A3_ala	ala	100	no_confident_result	ala	1.28848819015486	ala	9
jk6	k2_as_query	Q9S1A7_A1-10-_arg	arg	95.12	arg	arg	1.17777316401074	arg	9
jk6	k2_as_query	Q9S1A7_A1-10-_arg	arg	95.12	arg	arg	1.17777316401074	arg	9
jk6	k2_as_query	Q9S1A8_A2-9-_me-asp	me-asp	73.73	no_confident_result	me-asp	0.391700416234821	me-asp	9
jk6	k2_as_query	Q9S1A8_A2-9-_me-asp	me-asp	73.73	no_confident_result	me-asp	0.391700416234821	me-asp	9
jk6	k2_as_query	simA_mod10_leu	leu	60.71	no_confident_result	bmt	0	abu|iva|leu	9
jk6	k2_as_query	simA_mod10_leu	leu	60.71	no_confident_result	bmt	0	abu|iva|leu	9
jk6	k2_as_query	simA_mod2_leu	leu	47.81	no_confident_result	val-vol	0	leu	9
jk6	k2_as_query	simA_mod2_leu	leu	47.81	no_confident_result	val-vol	0	leu	9
jk6	k2_as_query	YP_003712464-1_561_mod1_leu	leu	100	no_confident_result	leu	2.6759039379798	no_call	0
jk6	k2_as_query	YP_003712464-1_561_mod1_leu	leu	100	no_confident_result	leu	2.6759039379798	no_call	0
jk6	k3_as_query	AEA30272-1_3675_mod4_gly	gly	64.39	no_confident_result	aoh-gly	0.114827240792196	gly	9
jk6	k3_as_query	AEA30272-1_3675_mod4_gly	gly	64.39	no_confident_result	aoh-gly	0.114827240792196	gly	9
jk6	k3_as_query	AEA30273-1_2593_mod3_boh-ome-tyr	boh-ome-tyr	56.73	no_confident_result	trp	0	boh-ome-tyr	9
jk6	k3_as_query	AEA30273-1_2593_mod3_boh-ome-tyr	boh-ome-tyr	56.73	no_confident_result	trp	0	boh-ome-tyr	9
jk6	k3_as_query	AEC14346-1_1080_mod2_leu	leu	42.11	no_confident_result	phe	0	leu	9
jk6	k3_as_query	AEC14346-1_1080_mod2_leu	leu	42.11	no_confident_result	phe	0	leu	9
jk6	k3_as_query	AFZ61526-1_1614_mod2_ser	ser	88.89	ser	ser	2.52892602802403	d-ser|ser	9
jk6	k3_as_query	AFZ61526-1_1614_mod2_ser	ser	88.89	ser	ser	2.52892602802403	d-ser|ser	9
jk6	k3_as_query	AGC65517-1_453_mod1_tyr	tyr	50.88	no_confident_result	tyr	0	tyr	9
jk6	k3_as_query	AGC65517-1_453_mod1_tyr	tyr	50.88	no_confident_result	tyr	0	tyr	9
jk6	k3_as_query	AHF21228-1_12993_mod10_glu	glu	100	glu	glu	0.774083150646438	glu	9
jk6	k3_as_query	AHF21228-1_12993_mod10_glu	glu	100	glu	glu	0.774083150646438	glu	9
jk6	k3_as_query	AHF21228-1_8208_mod6_ser	ser	100	no_confident_result	ser	2.39213792869664	ser	9
jk6	k3_as_query	AHF21228-1_8208_mod6_ser	ser	100	no_confident_result	ser	2.39213792869664	ser	9
jk6	k3_as_query	AHH53507-1_2589_mod3_ala	ala	100	ala	ala	0.840806699246898	ala	9
jk6	k3_as_query	AHH53507-1_2589_mod3_ala	ala	100	ala	ala	0.840806699246898	ala	9
jk6	k3_as_query	AHZ20773-1_2017_mod2_tyr	tyr	100	no_confident_result	tyr	0.843403053320988	tyr	9
jk6	k3_as_query	AHZ20773-1_2017_mod2_tyr	tyr	100	no_confident_result	tyr	0.843403053320988	tyr	9
jk6	k3_as_query	AHZ34233-1_2589_mod3_val	val	66.4	no_confident_result	ile	0	val	9
jk6	k3_as_query	AHZ34233-1_2589_mod3_val	val	66.4	no_confident_result	ile	0	val	9
jk6	k3_as_query	AHZ34233-1_4704_mod5_leu	leu	76.05	no_confident_result	leu	0.734764291241978	d-leu|d-val|leu|val	9
jk6	k3_as_query	AHZ34233-1_4704_mod5_leu	leu	76.05	no_confident_result	leu	0.734764291241978	d-leu|d-val|leu|val	9
jk6	k3_as_query	BGC0000335_AID65225-1_1648_mod1_tyr	tyr	74.47	no_confident_result	phe	0.252774455796234	tyr	9
jk6	k3_as_query	BGC0000335_AID65225-1_1648_mod1_tyr	tyr	74.47	no_confident_result	phe	0.252774455796234	tyr	9
jk6	k3_as_query	BGC0000371_BAH31686-1_483_mod1_fhorn	fhorn	63.39	no_confident_result	orn|horn	0.0189701922647478	fhorn|horn|orn	9
jk6	k3_as_query	BGC0000371_BAH31686-1_483_mod1_fhorn	fhorn	63.39	no_confident_result	orn|horn	0.0189701922647478	fhorn|horn|orn	9
jk6	k3_as_query	BGC0000376_BAP16697-1_524_mod1_d-ala	d-ala	42.26	no_confident_result	gly	0	d-ala	9
jk6	k3_as_query	BGC0000376_BAP16697-1_524_mod1_d-ala	d-ala	42.26	no_confident_result	gly	0	d-ala	9
jk6	k3_as_query	BGC0000400_AGM16414-1_2358_mod3_ile	ile	100	ile	ile	1.72656586135701	ile	9
jk6	k3_as_query	BGC0000400_AGM16414-1_2358_mod3_ile	ile	100	ile	ile	1.72656586135701	ile	9
jk6	k3_as_query	BGC0000414_BAO84866-1_500_mod1_4-5-dehydro-arg|me-tyr	4-5-dehydro-arg|me-tyr	50.83	no_confident_result	me-tyr	0	4-5-dehydro-arg|me-tyr	9
jk6	k3_as_query	BGC0000414_BAO84866-1_500_mod1_4-5-dehydro-arg|me-tyr	4-5-dehydro-arg|me-tyr	50.83	no_confident_result	me-tyr	0	4-5-dehydro-arg|me-tyr	9
jk6	k3_as_query	BGC0000419_AIG79241-1_462_mod1_hpg	hpg	98.1	no_confident_result	hpg	4.03668235641141	hpg|hpg2cl	9
jk6	k3_as_query	BGC0000419_AIG79241-1_462_mod1_hpg	hpg	98.1	no_confident_result	hpg	4.03668235641141	hpg|hpg2cl	9
jk6	k3_as_query	BGC0000423_CBG75492-1_240_mod1_fhorn	fhorn	100	no_confident_result	nme-fhorn	0.88317575885648	fhorn|nme-fhorn	9
jk6	k3_as_query	BGC0000423_CBG75492-1_240_mod1_fhorn	fhorn	100	no_confident_result	nme-fhorn	0.88317575885648	fhorn|nme-fhorn	9
jk6	k3_as_query	BGC0000423_CBG75492-1_2792_mod3_horn	horn	100	no_confident_result	nme-fhorn	0.985456193467238	horn|nme-fhorn	9
jk6	k3_as_query	BGC0000423_CBG75492-1_2792_mod3_horn	horn	100	no_confident_result	nme-fhorn	0.985456193467238	horn|nme-fhorn	9
jk6	k3_as_query	BGC0000425_AFH75322-1_1653_mod2_d-athr	d-athr	87.55	no_confident_result	dhabu	4.52253538476828	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk6	k3_as_query	BGC0000425_AFH75322-1_1653_mod2_d-athr	d-athr	87.55	no_confident_result	dhabu	4.52253538476828	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk6	k3_as_query	BGC0000439_AHH53506-1_1527_mod2_asp	asp	100	asp	asp	0.776771494748981	asp	9
jk6	k3_as_query	BGC0000439_AHH53506-1_1527_mod2_asp	asp	100	asp	asp	0.776771494748981	asp	9
jk6	k3_as_query	BGC0000439_AHH53506-1_5177_mod5_gly	gly	100	gly	gly	0.920971820264724	gly	9
jk6	k3_as_query	BGC0000439_AHH53506-1_5177_mod5_gly	gly	100	gly	gly	0.920971820264724	gly	9
jk6	k3_as_query	BGC0000439_AHH53507-1_475_mod1_orn	orn	100	orn	orn	0.877683180409941	orn	9
jk6	k3_as_query	BGC0000439_AHH53507-1_475_mod1_orn	orn	100	orn	orn	0.877683180409941	orn	9
jk6	k3_as_query	BGC0000449_AHF21228-1_10396_mod8_dab	dab	100	no_confident_result	no_confident_result	0	dab	9
jk6	k3_as_query	BGC0000449_AHF21228-1_10396_mod8_dab	dab	100	no_confident_result	no_confident_result	0	dab	9
jk6	k3_as_query	BGC0000449_AHF21229-1_2929_mod3_ala	ala	60.78	no_confident_result	ala	0	ala	9
jk6	k3_as_query	BGC0000449_AHF21229-1_2929_mod3_ala	ala	60.78	no_confident_result	ala	0	ala	9
jk6	k3_as_query	BGC0000456_BAO73252-1_6319_mod5_tyr	tyr	59.84	no_confident_result	athr|ser	0	tyr	9
jk6	k3_as_query	BGC0000456_BAO73252-1_6319_mod5_tyr	tyr	59.84	no_confident_result	athr|ser	0	tyr	9
jk6	k3_as_query	BGC0000463_AGM14934-1_568_mod1_leu	leu	74.58	no_confident_result	leu	0.446587430009666	leu	9
jk6	k3_as_query	BGC0000463_AGM14934-1_568_mod1_leu	leu	74.58	no_confident_result	leu	0.446587430009666	leu	9
jk6	k3_as_query	BGC0001035_EPE34341-1_1766_mod2_3oh-gln	3oh-gln	100	no_confident_result	thr	0.741245633536401	3oh-gln|thr	9
jk6	k3_as_query	BGC0001035_EPE34341-1_1766_mod2_3oh-gln	3oh-gln	100	no_confident_result	thr	0.741245633536401	3oh-gln|thr	9
jk6	k3_as_query	BGC0001035_EPE34341-1_2860_mod3_3oh-pro|3oh-4me-pro	3oh-pro|3oh-4me-pro	100	no_confident_result	4oh-pro	0.578195457403437	3oh-4me-pro|3oh-pro|4oh-pro	9
jk6	k3_as_query	BGC0001035_EPE34341-1_2860_mod3_3oh-pro|3oh-4me-pro	3oh-pro|3oh-4me-pro	100	no_confident_result	4oh-pro	0.578195457403437	3oh-4me-pro|3oh-pro|4oh-pro	9
jk6	k3_as_query	BGC0001045_AFR69334-1_2032_mod2_d-cys	d-cys	43.06	no_confident_result	no_confident_result	0	d-cys	9
jk6	k3_as_query	BGC0001045_AFR69334-1_2032_mod2_d-cys	d-cys	43.06	no_confident_result	no_confident_result	0	d-cys	9
jk6	k3_as_query	BGC0001045_AFR69334-1_544_mod1_d-ala	d-ala	45.09	no_confident_result	goh-val	0	d-ala	9
jk6	k3_as_query	BGC0001045_AFR69334-1_544_mod1_d-ala	d-ala	45.09	no_confident_result	goh-val	0	d-ala	9
jk6	k3_as_query	BGC0001113_AIC32693-1_544_mod1_thr	thr	81.65	no_confident_result	thr	0.54472157562928	athr|deoxy-thr|dhab|dht|ser|thr	9
jk6	k3_as_query	BGC0001113_AIC32693-1_544_mod1_thr	thr	81.65	no_confident_result	thr	0.54472157562928	athr|deoxy-thr|dhab|dht|ser|thr	9
jk6	k3_as_query	BGC0001133_XBJ1_0774_563_mod1_leu	leu	95.95	no_confident_result	leu	1.49039155985471	no_call	0
jk6	k3_as_query	BGC0001133_XBJ1_0774_563_mod1_leu	leu	95.95	no_confident_result	leu	1.49039155985471	no_call	0
jk6	k3_as_query	BGC0001178_AGS77308-1_476_mod1_dpg	dpg	86.11	dpg	dpg	2.93790382322164	dpg	9
jk6	k3_as_query	BGC0001178_AGS77308-1_476_mod1_dpg	dpg	86.11	dpg	dpg	2.93790382322164	dpg	9
jk6	k3_as_query	CCJ67640-1_1654_mod2_d-athr	d-athr	94.78	no_confident_result	dhabu	5.1195911206582	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk6	k3_as_query	CCJ67640-1_1654_mod2_d-athr	d-athr	94.78	no_confident_result	dhabu	5.1195911206582	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk6	k3_as_query	EFE73312-1_2615_mod3_ser	ser	100	no_confident_result	dpr	2.6848047045248	dpr|ser	9
jk6	k3_as_query	EFE73312-1_2615_mod3_ser	ser	100	no_confident_result	dpr	2.6848047045248	dpr|ser	9
jk6	k3_as_query	NP_216899-1_570_mod1_thr	thr	100	no_confident_result	ser|thr	0.873454734092721	ser|thr	9
jk6	k3_as_query	NP_216899-1_570_mod1_thr	thr	100	no_confident_result	ser|thr	0.873454734092721	ser|thr	9
jk6	k3_as_query	O07944_A3_pip	pip	69.98	no_confident_result	pro	0.22661146004037	pip	9
jk6	k3_as_query	O07944_A3_pip	pip	69.98	no_confident_result	pro	0.22661146004037	pip	9
jk6	k3_as_query	O52820_A2-5-_hpg|hpg2cl	hpg|hpg2cl	87.67	no_confident_result	hpg|hpg2cl	3.45774870052264	hpg|hpg2cl|tyr	9
jk6	k3_as_query	O52820_A2-5-_hpg|hpg2cl	hpg|hpg2cl	87.67	no_confident_result	hpg|hpg2cl	3.45774870052264	hpg|hpg2cl|tyr	9
jk6	k3_as_query	O52821_A1-7-_dpg	dpg	88.61	no_confident_result	dpg	3.81431921941217	dpg	9
jk6	k3_as_query	O52821_A1-7-_dpg	dpg	88.61	no_confident_result	dpg	3.81431921941217	dpg	9
jk6	k3_as_query	O68006_A1_ile	ile	91.11	ile	ile	0.712415958619274	ile	9
jk6	k3_as_query	O68006_A1_ile	ile	91.11	ile	ile	0.712415958619274	ile	9
jk6	k3_as_query	O68006_A5_ile	ile	89.21	ile	ile	0.688570423804509	ile	9
jk6	k3_as_query	O68006_A5_ile	ile	89.21	ile	ile	0.688570423804509	ile	9
jk6	k3_as_query	O68008_A5-12-_asn	asn	56.14	no_confident_result	asn	0	asn	9
jk6	k3_as_query	O68008_A5-12-_asn	asn	56.14	no_confident_result	asn	0	asn	9
jk6	k3_as_query	O69246_A3-6-_leu	leu	91.63	leu	leu	1.17859974068269	leu	9
jk6	k3_as_query	O69246_A3-6-_leu	leu	91.63	leu	leu	1.17859974068269	leu	9
jk6	k3_as_query	O85740_A1-3-_cys	cys	44.25	no_confident_result	cys	0	cys	9
jk6	k3_as_query	O85740_A1-3-_cys	cys	44.25	no_confident_result	cys	0	cys	9
jk6	k3_as_query	P09095_A1_phe	phe	65.12	phe	phe	0.154315894875343	phe	9
jk6	k3_as_query	P09095_A1_phe	phe	65.12	phe	phe	0.154315894875343	phe	9
jk6	k3_as_query	P0C063_A1_pro	pro	96.89	pro	pro	0.686231600835837	pro	9
jk6	k3_as_query	P0C063_A1_pro	pro	96.89	pro	pro	0.686231600835837	pro	9
jk6	k3_as_query	P0C064_A3-4-_orn	orn	97.15	orn	orn	0.820320219008484	orn	9
jk6	k3_as_query	P0C064_A3-4-_orn	orn	97.15	orn	orn	0.820320219008484	orn	9
jk6	k3_as_query	P10378/2506183_A1_dhb|sal	dhb|sal	85.97	no_confident_result	dhb|sal	0.506058252642532	dhb|sal	9
jk6	k3_as_query	P10378/2506183_A1_dhb|sal	dhb|sal	85.97	no_confident_result	dhb|sal	0.506058252642532	dhb|sal	9
jk6	k3_as_query	P25464_A1_aad	aad	74.67	no_confident_result	aad	0.598915076482186	aad	9
jk6	k3_as_query	P25464_A1_aad	aad	74.67	no_confident_result	aad	0.598915076482186	aad	9
jk6	k3_as_query	P27743_A3_val	val	54.1	val	val	0	val	9
jk6	k3_as_query	P27743_A3_val	val	54.1	val	val	0	val	9
jk6	k3_as_query	P59591_A1_ala	ala	80.04	no_confident_result	ala	0.636798977414772	ala	9
jk6	k3_as_query	P59591_A1_ala	ala	80.04	no_confident_result	ala	0.636798977414772	ala	9
jk6	k3_as_query	P94459_A2_glu	glu	82.44	no_confident_result	no_confident_result	1.165420707583	gln|glu	9
jk6	k3_as_query	P94459_A2_glu	glu	82.44	no_confident_result	no_confident_result	1.165420707583	gln|glu	9
jk6	k3_as_query	Q01757_A1_aad	aad	77.9	aad	aad	0.419761289315044	aad	9
jk6	k3_as_query	Q01757_A1_aad	aad	77.9	aad	aad	0.419761289315044	aad	9
jk6	k3_as_query	Q04747_A1-4-_val	val	77.54	val	val	0.455288354135474	val	9
jk6	k3_as_query	Q04747_A1-4-_val	val	77.54	val	val	0.455288354135474	val	9
jk6	k3_as_query	Q09164/440169_A11_ala	ala	53.37	no_confident_result	no_confident_result	0	ala	9
jk6	k3_as_query	Q09164/440169_A11_ala	ala	53.37	no_confident_result	no_confident_result	0	ala	9
jk6	k3_as_query	Q2N3S9_A1-9-_ser	ser	51.56	no_confident_result	no_confident_result	0	ser	9
jk6	k3_as_query	Q2N3S9_A1-9-_ser	ser	51.56	no_confident_result	no_confident_result	0	ser	9
jk6	k3_as_query	Q2XNF8_A3-4-_arg	arg	59.47	leu	leu	0	arg	9
jk6	k3_as_query	Q2XNF8_A3-4-_arg	arg	59.47	leu	leu	0	arg	9
jk6	k3_as_query	Q45R85_A5_gly|sar	gly|sar	53.91	no_confident_result	aoh-gly	0	gly|sar	9
jk6	k3_as_query	Q45R85_A5_gly|sar	gly|sar	53.91	no_confident_result	aoh-gly	0	gly|sar	9
jk6	k3_as_query	Q50858_A1_gly	gly	49.38	no_confident_result	no_confident_result	0	gly	9
jk6	k3_as_query	Q50858_A1_gly	gly	49.38	no_confident_result	no_confident_result	0	gly	9
jk6	k3_as_query	Q56950a_A1_dhb|sal	dhb|sal	100	dhb|sal	dhb|sal	0.80787581655658	dhb|sal	9
jk6	k3_as_query	Q56950a_A1_dhb|sal	dhb|sal	100	dhb|sal	dhb|sal	0.80787581655658	dhb|sal	9
jk6	k3_as_query	Q5DIV8_A2-6-_horn	horn	99.05	horn	horn	1.87345974625969	horn	9
jk6	k3_as_query	Q5DIV8_A2-6-_horn	horn	99.05	horn	horn	1.87345974625969	horn	9
jk6	k3_as_query	Q65NK5_A3_leu	leu	94.82	leu	leu	1.31184738286865	leu	9
jk6	k3_as_query	Q65NK5_A3_leu	leu	94.82	leu	leu	1.31184738286865	leu	9
jk6	k3_as_query	Q6VT93_A1-16-_arg	arg	40.94	no_confident_result	orn	0	arg	9
jk6	k3_as_query	Q6VT93_A1-16-_arg	arg	40.94	no_confident_result	orn	0	arg	9
jk6	k3_as_query	Q6YK39_A2_thr	thr	97.73	thr	thr	0.928362206524405	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk6	k3_as_query	Q6YK39_A2_thr	thr	97.73	thr	thr	0.928362206524405	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk6	k3_as_query	Q70JZ8_A1_asn	asn	98.1	no_confident_result	asn	2.34714826398267	asn	9
jk6	k3_as_query	Q70JZ8_A1_asn	asn	98.1	no_confident_result	asn	2.34714826398267	asn	9
jk6	k3_as_query	Q70JZ9_A1_tyr	tyr	98.66	no_confident_result	no_confident_result	0	tyr	9
jk6	k3_as_query	Q70JZ9_A1_tyr	tyr	98.66	no_confident_result	no_confident_result	0	tyr	9
jk6	k3_as_query	Q70LM6_A1-3-_ala	ala	62.21	no_confident_result	gly	0	ala	9
jk6	k3_as_query	Q70LM6_A1-3-_ala	ala	62.21	no_confident_result	gly	0	ala	9
jk6	k3_as_query	Q70LM6_A3-5-_ala	ala	62.72	no_confident_result	gly	0	ala	9
jk6	k3_as_query	Q70LM6_A3-5-_ala	ala	62.72	no_confident_result	gly	0	ala	9
jk6	k3_as_query	Q79JZ1_A1_cys	cys	61.97	cys	cys	0	cys	9
jk6	k3_as_query	Q79JZ1_A1_cys	cys	61.97	cys	cys	0	cys	9
jk6	k3_as_query	Q7WRJ0/31616733_ALod_phe-ac	phe-ac	76.23	no_confident_result	phe-ac	0	phe-ac	9
jk6	k3_as_query	Q7WRJ0/31616733_ALod_phe-ac	phe-ac	76.23	no_confident_result	phe-ac	0	phe-ac	9
jk6	k3_as_query	Q83VS0_A12-22-_tyr	tyr	83.88	no_confident_result	phe	0.547563809592505	tyr	9
jk6	k3_as_query	Q83VS0_A12-22-_tyr	tyr	83.88	no_confident_result	phe	0.547563809592505	tyr	9
jk6	k3_as_query	Q83VS0_A6-16-_ser	ser	97.69	no_confident_result	ser	1.60664860939663	ser	9
jk6	k3_as_query	Q83VS0_A6-16-_ser	ser	97.69	no_confident_result	ser	1.60664860939663	ser	9
jk6	k3_as_query	Q847C7_A2-7-_me-asp	me-asp	80.38	no_confident_result	me-asp	0.823575247477894	me-asp	9
jk6	k3_as_query	Q847C7_A2-7-_me-asp	me-asp	80.38	no_confident_result	me-asp	0.823575247477894	me-asp	9
jk6	k3_as_query	Q84BQ6v1_A1_leu	leu	100	leu	leu	1.59771898258513	d-leu|d-val|leu|val	9
jk6	k3_as_query	Q84BQ6v1_A1_leu	leu	100	leu	leu	1.59771898258513	d-leu|d-val|leu|val	9
jk6	k3_as_query	Q84BQ6v1_A2_asp	asp	100	asp	asp	1.74432025838366	no_call	0
jk6	k3_as_query	Q84BQ6v1_A2_asp	asp	100	asp	asp	1.74432025838366	no_call	0
jk6	k3_as_query	Q884E5_A1_asp	asp	57.57	no_confident_result	asp	0	asp	9
jk6	k3_as_query	Q884E5_A1_asp	asp	57.57	no_confident_result	asp	0	asp	9
jk6	k3_as_query	Q8CJX2_A1-10-_glu|3-me-glu	glu|3-me-glu	49.51	no_confident_result	asp	0	3-me-glu|glu	9
jk6	k3_as_query	Q8CJX2_A1-10-_glu|3-me-glu	glu|3-me-glu	49.51	no_confident_result	asp	0	3-me-glu|glu	9
jk6	k3_as_query	Q8NJX1_A3_ala	ala	62.38	no_confident_result	ser	0	ala	9
jk6	k3_as_query	Q8NJX1_A3_ala	ala	62.38	no_confident_result	ser	0	ala	9
jk6	k3_as_query	Q8NJX1_A4_val	val	59.96	no_confident_result	no_confident_result	0	val	9
jk6	k3_as_query	Q8NJX1_A4_val	val	59.96	no_confident_result	no_confident_result	0	val	9
jk6	k3_as_query	Q8NJX1_A9_abu|iva	abu|iva	60.77	no_confident_result	no_confident_result	0	abu|iva|val	9
jk6	k3_as_query	Q8NJX1_A9_abu|iva	abu|iva	60.77	no_confident_result	no_confident_result	0	abu|iva|val	9
jk6	k3_as_query	Q939Z0_A3-6-_bht	bht	91.57	no_confident_result	bht|tyr	2.12636141308892	bht|tyr	9
jk6	k3_as_query	Q939Z0_A3-6-_bht	bht	91.57	no_confident_result	bht|tyr	2.12636141308892	bht|tyr	9
jk6	k3_as_query	Q9FDB3_A5-5-_ala	ala	88.04	no_confident_result	ala	3.55327602927707	ala	9
